,Job Title,Rating,Company Name,Location,Sector,avg Salary,avg size,Founded
1013,"Data Analyst, Tax (Affordable Care Act) (ACA) (Manager) (Multiple Positions)",-1.0,Ernst & Young LLP,"Chicago, IL",-1,106500.0,,-1
1014,Data Engineer,-1.0,PatientIQ,"Chicago, IL",-1,106500.0,,-1
1015,Junior Imaging Scientist,3.3,"Tempus
3.3","Chicago, IL",Finance,106500.0,200.0,1999
1016,Clinical Lab Scientist/MT I,3.9,"OSF Healthcare System
3.9","Evergreen Park, IL",Health Care,106500.0,,1877
1017,Associate Research Scientist Behavioral Science,-1.0,Ipsos North America,"Chicago, IL",-1,106500.0,,-1
1018,Data Analyst,3.3,"Stampede Meat, Inc.
3.3","Bridgeview, IL",Manufacturing,106500.0,5000.0,-1
1019,Data Science Developer,3.4,"Infinity Consulting Solutions
3.4","Westmont, IL",Business Services,106500.0,1000.0,2001
1020,Data Engineer (Snowflake Production),2.4,"Infoway Software
2.4","Chicago, IL",Information Technology,106500.0,200.0,-1
1021,Big Data Consultant,3.4,"TECHNOCRAFT Solutions
3.4","Chicago, IL",Business Services,106500.0,50.0,-1
1022,Lead Data Analyst,3.3,"Centene Corporation
3.3","Chicago, IL",Insurance,106500.0,,1984
1023,BI Data Analyst,3.0,"The Accuro Group
3.0","Chicago, IL",Business Services,106500.0,500.0,2003
1024,Data Engineer,5.0,"Informatic Technologies Inc
5.0","Chicago, IL",-1,106500.0,50.0,-1
1025,Data Engineer,5.0,"CultureFit Technology Staffing
5.0","Chicago, IL",Business Services,106500.0,50.0,1997
1026,Marketing Data Analyst - CPG,5.0,"Foresight ROI
5.0","Chicago, IL",Business Services,106500.0,50.0,-1
1027,Data Engineer,3.2,"PDI Software
3.2","Chicago, IL",Information Technology,106500.0,1000.0,1983
1028,"Senior Quantitative Researcher, Strategy Developer, Buy-Side",1.0,"Parallel Partners
1.0","Chicago, IL",Real Estate,106500.0,200.0,-1
1029,Business Analyst / Data Analyst,3.9,"WIN Home Inspection
3.9","Chicago, IL","Construction, Repair & Maintenance",106500.0,50.0,-1
1030,"AI/ML - Data Engineer - Chicago, IL",3.7,"PRIMUS Global Services, Inc
3.7","Chicago, IL",Business Services,106500.0,1000.0,2002
1031,Publicis Media - Senior Data Consultant (m/f/d) - Düsseldorf,3.4,"Publicis Groupe
3.4","Chicago, IL",Business Services,106500.0,,1926
1032,Hiring=========Data Engineer ======,2.9,"Avtech solutions
2.9","Chicago, IL",-1,106500.0,50.0,-1
1033,IT Data Engineer with Data Catalog,3.8,"RiverPoint
3.8","Chicago, IL",Accounting & Legal,106500.0,50.0,1988
1034,"Director of Data Science, Safe Haven",4.6,"LiveRamp
4.6","Chicago, IL",Information Technology,106500.0,5000.0,2005
1035,Translational Bioinformatics Scientist,3.2,"Tempus Labs
3.2","Chicago, IL",Biotech & Pharmaceuticals,106500.0,1000.0,2015
1036,Data Engineer,5.0,"SIMPLIFIED IT SOLUTIONS Inc
5.0","Chicago, IL",Information Technology,106500.0,50.0,-1
1037,Big Data Engineer,3.9,"Edgilent Corp.
3.9","Chicago, IL",Information Technology,106500.0,50.0,2015
1038,JPSC-5704 - Data Analyst,4.5,"Avani Technology Solutions
4.5","Chicago, IL",Information Technology,106500.0,1000.0,2008
1039,C++ Quantitative Researcher - R,-1.0,Next Step Systems,"Chicago, IL",-1,64500.0,50.0,-1
1040,Senior Data Analyst,2.9,"HIMSS
2.9","Chicago, IL",Health Care,64500.0,500.0,1961
1041,Data Engineer,3.5,"PDI
3.5","Chicago, IL",-1,64500.0,200.0,2007
1042,Sr. Data Scientist/AI Scientist,2.7,"STATS PERFORM
2.7","Chicago, IL",Media,64500.0,5000.0,2019
1043,Data Engineer,-1.0,Insight UK,"Chicago, IL",-1,64500.0,50.0,-1
1044,Senior Data Analyst,3.5,"Chicago Public Schools
3.5","Chicago, IL",Education,64500.0,,1883
1045,Lead Data Analyst,2.2,"IlliniCare Health Plan
2.2","Chicago, IL",-1,64500.0,5000.0,-1
1046,Power BI Data Engineer,-1.0,"Baker Tilly Virchow Krause, LLP","Chicago, IL",-1,64500.0,,-1
1047,Valuation & Business Analytics Manager,3.7,"BDO USA
3.7","Chicago, IL",Accounting & Legal,64500.0,10000.0,1910
1048,Quantitative Research Scientist,3.7,"Quantlab
3.7","Houston, TX",Finance,132500.0,200.0,1998
1049,Data Scientist- Machine Learning Software Engineer,3.5,"Halliburton
3.5","Houston, TX","Oil, Gas, Energy & Utilities",132500.0,,1919
1050,Associate Data Scientist,3.3,"Sysco
3.3","Houston, TX",Business Services,132500.0,,1969
1051,Data Scientist,4.9,"Competentia Holding
4.9","Houston, TX",-1,132500.0,1000.0,-1
1052,Future Opportunity-Azure Data Engineer,3.9,"AVANADE
3.9","Houston, TX",Information Technology,132500.0,,2000
1053,Data Scientist,2.2,"Aramco Services Company
2.2","Houston, TX","Oil, Gas, Energy & Utilities",132500.0,500.0,1988
1054,Data Scientist - Nationwide Opportunities,3.9,"Amazon
3.9","Houston, TX",Information Technology,132500.0,,1994
1055,Data Scientist,-1.0,CGG Veritas,"Houston, TX",-1,132500.0,,-1
1056,Federal - Data Scientist,4.2,"Solekai Systems Corp
4.2","Houston, TX",Information Technology,132500.0,50.0,2002
1057,Data Scientist,3.4,"National Oilwell Varco
3.4","Houston, TX","Oil, Gas, Energy & Utilities",132500.0,,1841
1058,Data Scientist,3.4,"Sercel
3.4","Houston, TX","Oil, Gas, Energy & Utilities",132500.0,1000.0,1956
1059,Data Scientist,3.7,"CGG
3.7","Houston, TX","Oil, Gas, Energy & Utilities",132500.0,10000.0,1931
1060,Data Scientist,-1.0,HCC Life Insurance,"Houston, TX",-1,132500.0,,-1
1061,Data Scientist - Relocate to Washington D.C.,3.8,"CIA
3.8","Houston, TX",Government,132500.0,,1947
1062,Data Scientist,3.3,"Sysco
3.3","Houston, TX",Business Services,132500.0,,1969
1063,Data Engineer,3.2,"Alphascript Pharmacy
3.2","Houston, TX",Biotech & Pharmaceuticals,132500.0,50.0,2012
1064,Data Analyst,4.1,"N.F. Smith & Associates
4.1","Houston, TX",Business Services,132500.0,500.0,1984
1065,Data Scientist,3.4,"Tokio Marine HCC
3.4","Houston, TX",Insurance,132500.0,5000.0,1974
1066,Senior Data Scientist,4.9,"Competentia Holding
4.9","Houston, TX",-1,132500.0,1000.0,-1
1067,Data Scientist,3.7,"Infotree Service Inc
3.7","Houston, TX",Business Services,132500.0,200.0,2004
1068,Research Scientist,4.0,"Dascena
4.0","Houston, TX",Information Technology,132500.0,50.0,-1
1069,Data Scientist,2.9,"RiceTec
2.9","Alvin, TX",Manufacturing,132500.0,500.0,1985
1070,Quantitative Analyst,3.2,"Numeric, LLC
3.2","Houston, TX",Business Services,132500.0,50.0,-1
1071,Data Scientist,-1.0,GradTests (gradtests.com),"Houston, TX",-1,132500.0,,-1
1072,Statistician (Data Scientist) *12 month Roster* *Direct Hire*,3.5,"Internal Revenue Service
3.5","Houston, TX",Government,132500.0,,1862
1073,Quantum Data Scientist (Industrial-Process sector),3.7,"IBM
3.7","Houston, TX",Information Technology,132500.0,,1911
1074,Research Scientist - Data Science (Earth & Atmospheric Sciences),4.4,"University of Houston
4.4","Houston, TX",Education,132500.0,,-1
1075,Pipeline Integrity - Data Scientist,3.4,"Kinder Morgan
3.4","Houston, TX","Oil, Gas, Energy & Utilities",132500.0,,1997
1076,Data Visualization and Analytics Consultant,4.1,"Slalom LLC.
4.1","Houston, TX",Business Services,132500.0,10000.0,2001
1077,Data Engineer,3.3,"Trace3
3.3","Houston, TX",Information Technology,132500.0,1000.0,2002
1078,Staff Scientist,3.6,"Baylor College of Medicine
3.6","Houston, TX",Education,63000.0,10000.0,1900
1079,Full Stack Data Scientist Intern - Fall 2020 / Spring,3.1,"KPISOFT
3.1","Houston, TX",Information Technology,63000.0,200.0,2005
1080,Data Engineer,4.1,"Slalom
4.1","Houston, TX",Business Services,63000.0,10000.0,2001
1081,Data Scientist,3.9,"Techwave Consulting Inc.
3.9","Houston, TX",Information Technology,63000.0,5000.0,2004
1082,Senior Data Scientist,3.8,"Sense Corp
3.8","Houston, TX",Accounting & Legal,63000.0,500.0,1996
1083,Physical Scientist,3.6,"US Department of Energy
3.6","Houston, TX",Government,63000.0,,1977
1084,Data Analyst,3.0,"Smith and Associates
3.0","Houston, TX",Accounting & Legal,63000.0,50.0,-1
1085,Data Analyst,3.9,"cPanel
3.9","Houston, TX",Information Technology,63000.0,500.0,1997
1086,Data Scientist (Research & Development),3.2,"OraSure Technologies, Inc.
3.2","Houston, TX",Biotech & Pharmaceuticals,63000.0,500.0,2000
1087,Pipeline Integrity – Data Scientist,3.4,"Kinder Morgan
3.4","Houston, TX","Oil, Gas, Energy & Utilities",63000.0,,1997
1088,Full Stack Data Scientist Intern - Fall,3.1,"KPISOFT
3.1","Houston, TX",Information Technology,63000.0,200.0,2005
1089,Principal Data Scientist,3.6,"Invesco
3.6","Houston, TX",Finance,63000.0,10000.0,1935
1090,Data Analyst,3.5,"Andiamo
3.5","Houston, TX","Restaurants, Bars & Food Services",63000.0,500.0,-1
1091,Data Analyst - 20,4.8,"Genesys Talent
4.8","Houston, TX",Business Services,63000.0,50.0,2014
1092,Data Scientist,5.0,"Pro Lancer
5.0","Houston, TX",-1,63000.0,50.0,-1
1093,Data Analyst,4.3,"Pareto Systems
4.3","Stafford, TX",Information Technology,63000.0,50.0,2012
1094,Data Analyst I,2.8,"Virtus Partners
2.8","Houston, TX",Finance,63000.0,500.0,2005
1095,Data Analyst,3.1,"Horne LLP
3.1","Houston, TX",Accounting & Legal,63000.0,1000.0,1962
1096,Machine Learning Engineer,-1.0,Microagility,"Houston, TX",Business Services,63000.0,50.0,-1
1097,Research Scientist,-1.0,Cyentech,"Houston, TX",-1,63000.0,,-1
1098,Data Analyst,-1.0,H-GAC,"Houston, TX",-1,63000.0,,-1
1099,Data Engineer,2.5,"TelligenTech, Inc
2.5","Houston, TX",-1,63000.0,200.0,-1
1100,Principal Data Scientist- Public Sector,3.7,"IBM
3.7","Houston, TX",Information Technology,63000.0,,1911
1101,Sr. Data Scientist,3.7,"LyondellBasell
3.7","Houston, TX",Manufacturing,63000.0,,2007
1102,Data Engineer,3.8,"Sense Corp
3.8","Houston, TX",Accounting & Legal,63000.0,500.0,1996
1103,Data Analyst,2.5,"Houston-Galveston Area Council
2.5","Houston, TX",Government,63000.0,200.0,1966
1104,Principal Data Scientist,3.6,"Crown Castle
3.6","Houston, TX",Telecommunications,63000.0,5000.0,1994
1105,Environmental Data Analyst - Disaster Recovery,3.5,"ICF
3.5","Houston, TX",Business Services,63000.0,10000.0,1999
1106,Quantum Principal Data Scientist (Industrial-Process sector),3.7,"IBM
3.7","Houston, TX",Information Technology,63000.0,,1911
1107,Compensation & HR Data Analyst,3.9,"Avetta, LLC
3.9","Houston, TX",Information Technology,63000.0,500.0,2004
1108,DATA SCIENCE CONSULTANT,3.4,"Management Solutions
3.4","Houston, TX",Business Services,53500.0,5000.0,2002
1109,Data Analyst,-1.0,Houston Exponential,"Houston, TX",-1,53500.0,,-1
1110,Data Engineer,-1.0,April Health,"Houston, TX",Health Care,53500.0,50.0,-1
1111,Data Engineer,4.9,"Competentia Holding
4.9","Houston, TX",-1,53500.0,1000.0,-1
1112,Data Analyst,4.0,"McLane Global
4.0","Houston, TX",Business Services,53500.0,200.0,1955
1113,Data Analyst II,4.9,"Competentia Holding
4.9","Houston, TX",-1,53500.0,1000.0,-1
1114,Senior Data Scientist - Nationwide Opportunities,3.9,"Amazon
3.9","Houston, TX",Information Technology,53500.0,,1994
1115,Quantum Principal Data Scientist (Industrial-Discrete sector),3.7,"IBM
3.7","Houston, TX",Information Technology,53500.0,,1911
1116,Data Modeler/Data Analyst,4.2,"Simplex info systems Inc,
4.2","Houston, TX",Information Technology,53500.0,50.0,-1
1117,Data Engineer,-1.0,Walker Elliott,"Houston, TX",-1,53500.0,50.0,-1
1118,Data Modeler,3.8,"Excite Health Partners
3.8","Houston, TX",Business Services,53500.0,200.0,-1
1119,Microsoft Analytics Consultant,3.7,"IBM
3.7","Houston, TX",Information Technology,53500.0,,1911
1120,"Data Analyst (LiDar, Ortho/Imagery)",2.4,"GeoDigital
2.4","Houston, TX",Information Technology,53500.0,200.0,2005
1121,Data Engineer,4.0,"Irvine Technology Corporation
4.0","Houston, TX",Business Services,53500.0,500.0,2000
1122,Data Analyst(only W2),-1.0,Clearwing Consulting,"Houston, TX",-1,53500.0,,-1
1123,"Senior Scientist, BioAssay Services",3.3,"Lonza
3.3","Houston, TX",Biotech & Pharmaceuticals,53500.0,,1897
1124,"Data Analyst, Reporting",3.2,"Harris County
3.2","Houston, TX",Health Care,53500.0,10000.0,1966
1125,Business Intelligence Analyst,3.2,"GoExpedi
3.2","Houston, TX","Oil, Gas, Energy & Utilities",53500.0,200.0,2017
1126,Web Analytics Consultant,3.6,"S & R Professionals
3.6","Houston, TX",Information Technology,53500.0,50.0,-1
1127,Operations Data Analyst,2.5,"HealthHelp
2.5","Houston, TX",Health Care,53500.0,500.0,1999
1128,Lead Quality Data Analyst,3.2,"Harris Health System
3.2","Houston, TX",Health Care,53500.0,10000.0,1966
1129,Sr Scientist - Research & Advanced Development,2.8,"Natus Medical
2.8","Houston, TX",Manufacturing,53500.0,5000.0,1989
1130,Data Analyst,5.0,"Staffigo Technical Services, LLC
5.0","Houston, TX",Information Technology,53500.0,200.0,2008
1131,Environmental Scientist 7,3.9,"CDM Smith
3.9","Houston, TX",Business Services,53500.0,10000.0,1947
1132,Staff Environmental Scientist New,3.3,"Golder
3.3","Houston, TX",Business Services,53500.0,10000.0,1960
1133,Data Modeler,3.5,"Tek Leaders
3.5","Houston, TX",Information Technology,53500.0,1000.0,2016
1134,Data Engineer,3.2,"Wise Men Consultants
3.2","Houston, TX",Information Technology,53500.0,1000.0,1997
1135,Data Modeler,4.0,"ESolutions Inc
4.0","Houston, TX",Information Technology,53500.0,500.0,1999
1136,Data Analyst (only W2),-1.0,Doelsoft,"Houston, TX",-1,53500.0,,-1
1137,Assistant Scientist,2.7,"CooperSurgical
2.7","Houston, TX",Manufacturing,53500.0,500.0,1990
1138,Experiment Support Scientist,3.5,"Leidos
3.5","Houston, TX",Aerospace & Defense,86000.0,,1969
1139,SR Data Scientist,3.0,"AspenTech
3.0","Houston, TX",Information Technology,86000.0,5000.0,1981
1140,Data Science Architect,4.3,"Onica, a Rackspace Company
4.3","Houston, TX",Information Technology,86000.0,500.0,2017
1141,Microsoft Dynamics CRM Data Analyst,3.7,"IBM
3.7","Houston, TX",Information Technology,86000.0,,1911
1142,Operations Research Scientist,3.6,"Koch Industries
3.6","Houston, TX","Oil, Gas, Energy & Utilities",86000.0,,1940
1143,Financial Data Analyst,2.7,"Luminess Cosmetics
2.7","Stafford, TX",Manufacturing,86000.0,200.0,2007
1144,Aircraft Data Analyst,3.3,"ForeFlight
3.3","Houston, TX",-1,86000.0,200.0,-1
1145,MDM Data Analyst,4.1,"Arthur Lawrence
4.1","Houston, TX",Business Services,86000.0,500.0,2003
1146,Data Analyst (Supply Chain) - May Reside Anywhere in the US - Up to 100% Travel,4.5,"Maine Pointe
4.5","Houston, TX",Business Services,86000.0,200.0,2004
1147,Data Engineer,3.9,"JPMorgan Chase & Co.
3.9","Houston, TX",Finance,86000.0,,1799
1148,Performance Data Analyst,3.6,"Randstad
3.6","Houston, TX",Business Services,86000.0,5000.0,-1
1149,Sr. Machine Learning Engineer,3.8,"Mondo
3.8","Houston, TX",Business Services,86000.0,200.0,2000
1150,XYZ Data Analyst,3.6,"Rosen
3.6","Houston, TX","Oil, Gas, Energy & Utilities",86000.0,500.0,-1
1151,Medical Laboratory Scientist - Blood Bank,4.1,"Houston Methodist
4.1","Houston, TX",Health Care,86000.0,,1919
1152,Data Analyst Manager,3.5,"Andiamo
3.5","Houston, TX","Restaurants, Bars & Food Services",86000.0,500.0,-1
1153,Data and Analytics Manager,-1.0,K.A.T.N d/b/a Texas Tool Belt,"Houston, TX",-1,86000.0,,-1
1154,Data Analyst & Healthcare Analytics,3.6,"Kelsey-Seybold Medical Group
3.6","Pearland, TX",Health Care,86000.0,5000.0,1949
1155,Product and Data Analyst,-1.0,Entera,"Houston, TX",Real Estate,86000.0,,-1
1156,Data Modeler,4.9,"Competentia Holding
4.9","Houston, TX",-1,86000.0,1000.0,-1
1157,Research and Development Bioprocessing Scientist (Upstream),3.3,"Lonza
3.3","Houston, TX",Biotech & Pharmaceuticals,86000.0,,1897
1158,Analytics Consultant,3.6,"Epiq
3.6","Houston, TX",Accounting & Legal,86000.0,10000.0,1988
1159,Data Modeler ( SAAS ),4.6,"Technet, LLC
4.6","Houston, TX",Business Services,86000.0,50.0,-1
1160,Bioinformatics Scientist,2.7,"CooperSurgical
2.7","Houston, TX",Manufacturing,86000.0,500.0,1990
1161,Business Intelligence Analyst,4.6,"EAG Services
4.6","Houston, TX",Business Services,86000.0,50.0,-1
1162,Data Engineer - Business Intelligence,3.4,"alliantgroup, LP
3.4","Houston, TX",Business Services,86000.0,1000.0,2001
1163,Research Scientist - IMM,4.0,"UTHealth Houston
4.0","Houston, TX",Education,86000.0,10000.0,1972
1164,Environmental Scientist,4.2,"Raba-Kistner
4.2","Houston, TX","Construction, Repair & Maintenance",86000.0,500.0,1968
1165,Senior Analytical Scientist,3.4,"Ascend Performance Materials
3.4","Houston, TX",Manufacturing,86000.0,5000.0,2009
1166,Environmental Scientist/Geologist,3.7,"Tetra Tech, Inc.
3.7","Houston, TX",Business Services,86000.0,,1966
1167,Data Analyst II,2.8,"Virtus Partners
2.8","Houston, TX",Finance,86000.0,500.0,2005
1168,Scientist - Combustion,-1.0,PAC,"Houston, TX",-1,129000.0,50.0,-1
1169,Senior Data Scientist with Extensive Industrial Experience,2.4,"Ayata
2.4","Houston, TX",Accounting & Legal,129000.0,50.0,-1
1170,Data Engineer,-1.0,GradTests (gradtests.com.au),"Houston, TX",-1,129000.0,,-1
1171,Network Data consultant,3.9,"Themesoft Inc
3.9","Houston, TX",Information Technology,129000.0,200.0,2004
1172,Data Modeler - Contract / Full Time,3.0,"Photon Infotech
3.0","Houston, TX",Information Technology,129000.0,5000.0,1999
1173,Lead Business Intelligence Analyst,2.9,"U.S. & Texas LawShield
2.9","Houston, TX",-1,129000.0,200.0,-1
1174,Data Analyst MDM,1.0,"Encore Consulting Services
1.0","Houston, TX",-1,129000.0,50.0,-1
1175,Senior Scientist (Process Development Downstream),3.3,"Lonza
3.3","Houston, TX",Biotech & Pharmaceuticals,129000.0,,1897
1176,Senior Manager- Data science/Operations research- Analytics & AI,3.6,"Trianz
3.6","Houston, TX",Information Technology,129000.0,5000.0,2001
1177,PySpark Developer/Data Engineer,2.7,"HashMap*
2.7","Houston, TX",-1,129000.0,50.0,-1
1178,Medical Lab Scientist Specialist - Microbiology,4.1,"Houston Methodist
4.1","Houston, TX",Health Care,129000.0,,1919
1179,Cost Data Analyst,3.8,"Mondo
3.8","Houston, TX",Business Services,129000.0,200.0,2000
1180,IS / IT Business Analysts (Business Intelligence Analyst),-1.0,AstuteOne,"Houston, TX",-1,129000.0,50.0,-1
1181,Research Scientist - Dr. Kapil N. Bhalla's Laboratory,4.4,"MD Anderson Cancer Center
4.4","Houston, TX",Health Care,129000.0,,1941
1182,Omnichannel Marketing Data Analyst,3.6,"Sun and Ski Sports
3.6","Houston, TX",Retail,129000.0,1000.0,1980
1183,"Director, Strategic Research Data Science",3.8,"E&A
3.8","Houston, TX",-1,129000.0,200.0,2010
1184,Machine Learning Engineer,5.0,"Pro Lancer
5.0","Houston, TX",-1,129000.0,50.0,-1
1185,Sr. Data Engineer,3.7,"LyondellBasell Industries
3.7","Houston, TX",Manufacturing,129000.0,,2007
1186,Project Scientist for Emergency Response,3.6,"Weston Solutions Inc.
3.6","Houston, TX","Oil, Gas, Energy & Utilities",129000.0,5000.0,1957
1187,HCC Data Analyst,3.6,"Kelsey Seybold Clinic
3.6","Pearland, TX",Health Care,129000.0,5000.0,1949
1188,"Azure Data Engineer@Houston, TX",3.9,"Diverse Lynx
3.9","Houston, TX",Information Technology,129000.0,1000.0,2002
1189,Data Analyst III,2.8,"Virtus Partners LLC
2.8","Houston, TX",Finance,129000.0,500.0,2005
1190,Assay Development Scientist,2.7,"CooperSurgical
2.7","Houston, TX",Manufacturing,129000.0,500.0,1990
1191,Data Engineer,4.5,"Frontend Arts
4.5","Houston, TX",Information Technology,129000.0,50.0,2013
1192,"Senior Scientist, BioAssay Services",-1.0,US05 Lonza Houston Inc.,"Houston, TX",-1,129000.0,,-1
1193,Medical Laboratory Scientist/Medical Technologist,4.1,"Houston Methodist
4.1","Houston, TX",Health Care,129000.0,,1919
1194,Big Data Engineer,3.5,"Robert Half
3.5","Houston, TX",Business Services,129000.0,,1948
1195,Business Intelligence Analytics Manager,3.6,"Hexagon PPM
3.6","Houston, TX",Information Technology,129000.0,5000.0,1992
1196,Data Analyst Lead - SAP,3.8,"Capgemini
3.8","Houston, TX",Information Technology,129000.0,,1967
1197,Senior Data Analyst,3.2,"Harris County
3.2","Houston, TX",Health Care,129000.0,10000.0,1966
